gene,rna_rep1,rna_rep2
Bak1,0.50251256281407,0.43010752688172
Bambi,0.644444444444444,0.833333333333333
Banp,0.5875,0.565217391304348
Bap1,0.593103448275862,0.46218487394958
Bard1,0.567164179104478,0.48314606741573
Baz1a,0.333333333333333,0.423529411764706
Baz1b,0.565126050420168,0.490881458966565
Baz2a,0.432497013142174,0.45221843003413
Baz2b,0.719165085388994,0.724043715846995
Bbip1,0.36,0.413793103448276
Bbs10,0.269230769230769,0.25
Bbs12,0.545454545454545,0.615384615384615
Bbs2,0.647058823529412,0.542372881355932
Bbs7,0.583333333333333,0.844827586206897
Bbs9,0.470588235294118,0.575342465753425
Bbx,0.5,0.75
BC004004,0.431372549019608,0.379310344827586
BC017158,0.697368421052632,0.136363636363636
BC024978,0.645833333333333,0.433962264150943
BC048403,0.463636363636364,0.587628865979381
BC055324,0.520775623268698,0.498461538461538
BC067074,0.580258302583026,0.568948891031823
Bcam,0.419056429232192,0.437616387337058
Bcap29,0.482758620689655,0.306122448979592
Bcap31,0,0
Bcar1,0.64808362369338,0.669117647058823
Bcar3,0.33976833976834,0.282407407407407
Bcas2,0.61038961038961,0.695652173913043
Bcas3,0.523809523809524,0.627906976744186
Bcat1,0.409836065573771,0.347417840375587
Bcat2,0.196551724137931,0.392045454545455
Bccip,0.443651925820257,0.516190476190476
Bcdin3d,0.295454545454545,0.361702127659574
Bckdhb,0.769230769230769,0.782608695652174
Bckdk,0.388888888888889,0.222222222222222
Bcl10,0.504,0.606666666666667
Bcl2l12,0.653061224489796,0.408163265306122
Bcl2l13,0.476190476190476,0.504761904761905
Bcl3,0.408653846153846,0.4296875
Bcl6b,1,0
Bcl7b,0.241379310344828,0.282051282051282
Bcl7c,0.441860465116279,0.7
Bcl9,0.58974358974359,0.75
Bcl9l,0.523809523809524,0.533333333333333
Bclaf1,0.465753424657534,0.428571428571429
Bclaf3,0.0116279069767442,0
Bcor,0,0
Bcr,0.42,0.60655737704918
Bcs1l,0.659574468085106,0.644736842105263
Bdh1,0.652173913043478,0.46031746031746
Bdh2,0.823529411764706,0.833333333333333
Bdp1,0.458695652173913,0.44
Becn1,0.541666666666667,0.476190476190476
Bend3,0.547297297297297,0.464285714285714
Bfar,0.619047619047619,0.351851851851852
Bhlhb9,0,0
Bhlhe40,0.6,0.585365853658537
Bicd2,0.450704225352113,0.20253164556962
Bicdl1,0.640625,0.833333333333333
Bicra,0.479166666666667,0.387755102040816
Bicral,0.553571428571429,0.464646464646465
Bid,0.661670235546039,0.708920187793427
Bin1,0.707317073170732,1
Bin2,0.77992277992278,0.76271186440678
Birc2,0.4375,0.494318181818182
Birc3,0.416666666666667,0.303030303030303
Birc5,0.504702194357367,0.25
Birc6,0.432228915662651,0.427480916030534
Bivm,0.486111111111111,0.254545454545455
Blm,0.485,0.507371007371007
Bloc1s4,0.38655462184874,0.239130434782609
Bloc1s6,0.481481481481481,0.661538461538462
Blvra,0.195121951219512,0.307692307692308
Blvrb,0.476694915254237,0.246031746031746
Bmi1,0.613636363636364,0.56
Bmp2k,0.272727272727273,0.75
Bmpr1a,0.307692307692308,0.6875
Bmpr2,0.65625,0.258064516129032
Bms1,0.524940617577197,0.435765673175745
Bnc2,0.307692307692308,0.363636363636364
Bnip1,0.785714285714286,0
Bnip2,0.575,0.606060606060606
Bod1,0.591397849462366,0.537037037037037
Bod1l,0.496815286624204,0.474903474903475
Bok,0.24,1
Bola3,0.466666666666667,0.621621621621622
Bop1,0.687861271676301,0.655063291139241
Bora,0.523809523809524,0.613636363636364
Borcs7,0.555555555555556,0.333333333333333
Bpnt1,0.590308370044053,0.48122866894198
Bptf,0.578831312017641,0.555097837281153
Braf,0.539473684210526,0.553191489361702
Brap,0.5,0.695652173913043
Brat1,0.7375,0.52027027027027
Brca1,0.685969868173258,0.668286755771567
Brca2,0.437654830718415,0.49016393442623
Brd1,0.527397260273973,0.551724137931034
Brd2,0.495762711864407,0.467326732673267
Brd3,0.384615384615385,0.573770491803279
Brd7,0.555555555555556,0.806451612903226
Brd8,0.488054607508532,0.423791821561338
Brd9,0.457943925233645,0.421875
Brf1,0.419753086419753,0.459677419354839
Brf2,0.28,0.490566037735849
Brip1,0.485714285714286,0.595744680851064
Brpf1,0.377358490566038,0.401869158878505
Brpf3,0.636363636363636,0.629360465116279
Brwd1,0.426415094339623,0.460481099656357
Brwd3,0,0
Bscl2,0.439024390243902,0.18
Bsdc1,0.479166666666667,0.475728155339806
Bst2,0.216216216216216,0.515151515151515
Btaf1,0.501355013550135,0.515686274509804
Btbd1,0.416666666666667,0.710144927536232
Btbd10,0.48936170212766,0.28
Btbd19,0.448275862068966,0
Btbd3,0.516129032258065,0.772727272727273
Btbd6,0,0.608695652173913
Btbd7,0.6875,0.741935483870968
Btbd8,0.636363636363636,0.15
Btbd9,0.340425531914894,0.512820512820513
Btd,0.464285714285714,0.212121212121212
Btg2,0.214285714285714,0.588235294117647
Btrc,0.678688524590164,0.5625
Bub1,0.431340872374798,0.527044025157233
Bub1b,0.496124031007752,0.607798165137615
Bud13,0.6,0.572916666666667
Bud23,0.382488479262673,0.409722222222222
Bud31,0.524590163934426,0.572916666666667
Bysl,0.515347334410339,0.400977995110024
Bzw2,0.51865671641791,0.35755258126195
C130074G19Rik,0.0769230769230769,0.25
C1galt1,0.526315789473684,0.941176470588235
C1qbp,0.45679012345679,0.5
C1rl,0.571428571428571,0.360655737704918
C2cd2,0.75,0.34375
C2cd2l,0.9,0.21875
C2cd3,0.438438438438438,0.461538461538462
C2cd5,0.727272727272727,0.358974358974359
C530008M17Rik,0.916666666666667,0.966666666666667
C77080,0.48,0.552238805970149
Caap1,0.404040404040404,0.203125
Cab39,0.590163934426229,0.5
Cabin1,0.544910179640719,0.587837837837838
Cables2,0.384615384615385,0.761904761904762
Cachd1,0.634782608695652,0.830508474576271
Cacna1a,0.685714285714286,0.678571428571429
Cacna1b,1,1
Cacnb3,0.516483516483517,0.5
Cactin,0.425925925925926,0.339449541284404
Cacul1,0.38,0.597222222222222
Cad,0.53647859922179,0.5388331475288
Cadm1,0.648648648648649,0.574074074074074
Cadm4,0.411764705882353,0.84
Calca,0.338461538461538,0.540540540540541
Calcoco1,0.328947368421053,0.387096774193548
Calcoco2,0.538175046554935,0.483108108108108
Cald1,0.535714285714286,0.736263736263736
Calm3,0.514018691588785,0.48758865248227
Calr4,0,0
Camk1d,0.223880597014925,0.52112676056338
Camk2g,0.266666666666667,0.869565217391304
Camkk2,0.725,0.555555555555556
Caml,0.414893617021277,0.483333333333333
Camsap1,0.417721518987342,0.540650406504065
Camsap2,0.485981308411215,0.426553672316384
Camsap3,0.601092896174863,0.565573770491803
Camta2,0.25,0.181818181818182
Cand2,0.551724137931034,0.704545454545455
Cant1,0.416666666666667,0.235294117647059
Canx,0.464788732394366,0.0923076923076923
Cap1,0.546827794561934,0.538461538461538
Capg,0.4375,0.430555555555556
Capn1,0.515527950310559,0.516666666666667
Capn10,0.0869565217391304,0
Capn15,0.564102564102564,0.587628865979381
Capn2,0.138888888888889,0.666666666666667
Capn5,0.419906687402799,0.404802744425386
Capn7,0.72972972972973,0.791666666666667
Capns1,0.475103734439834,0.266949152542373
Caprin1,0.493987049028677,0.495833333333333
Caprin2,0.518918918918919,0.418502202643172
Car13,0.818181818181818,0.538461538461538
Card10,0.682692307692308,0.322222222222222
Carf,0.588235294117647,0.388888888888889
Carmil1,0.508333333333333,0.463768115942029
Carmil2,0.793103448275862,1
Carnmt1,0.531645569620253,0.377358490566038
Cars,0.577181208053691,0.547134935304991
Cars2,0.683636363636364,0.84
Casc3,0.368421052631579,1
Casc4,0.290322580645161,0.518518518518518
Casd1,0.473684210526316,0.636363636363636
Cask,0,0
Caskin2,0.452586206896552,0.531380753138075
Casp2,0.4,0.375
Casp3,0.660550458715596,0.855555555555556
Casp6,0.630434782608696,0.32258064516129
Casp7,0.290322580645161,0.407407407407407
Casp8ap2,0.420138888888889,0.383435582822086
Casp9,0.522388059701492,0.43859649122807
Cast,0.46749226006192,0.479591836734694
Castor1,0.238805970149254,0.278350515463918
Casz1,0.485714285714286,0.585365853658537
Cat,0.425149700598802,0.425742574257426
Catip,0.935483870967742,0.941176470588235
Cavin1,0.259259259259259,0.604651162790698
Cbarp,0.36,0
Cbfa2t2,0.559440559440559,0.584
Cbfb,0.719101123595506,0.55045871559633
Cbl,0.5,0.680672268907563
Cblb,0.588235294117647,0.909090909090909
Cblc,0.4,1
Cbll1,0.4921875,0.385542168674699
Cbr1,0.737588652482269,0.675572519083969
Cbr3,0.333333333333333,0
Cbr4,0.328571428571429,0.674418604651163
Cbs,0.635514018691589,0.580645161290323
Cbwd1,0.222222222222222,0.515151515151515
Cbx2,0.575916230366492,0.410958904109589
Cbx3,0.46455223880597,0.575396825396825
Cbx4,0.441558441558442,0.604651162790698
Cbx6,0.162162162162162,0.285714285714286
Cbx7,0.573863636363636,0.45045045045045
Cc2d1a,0.619469026548673,0.870967741935484
Cc2d1b,0.534615384615385,0.647840531561462
Cc2d2a,0.409090909090909,0.471264367816092
Ccar1,0.52233676975945,0.558069381598793
Ccar2,0.608695652173913,0.628571428571429
Ccdc102a,0.830769230769231,0.89622641509434
Ccdc107,0.461538461538462,0
Ccdc112,0.660714285714286,0.371428571428571
Ccdc117,0.567567567567568,0.379310344827586
Ccdc12,0.495652173913044,0.272727272727273
Ccdc120,0,0
Ccdc124,0.658703071672355,0.586330935251799
Ccdc125,0.596491228070175,0
Ccdc127,0.5,0.357142857142857
Ccdc130,0.666666666666667,0.944444444444444
Ccdc138,0.553846153846154,0.576923076923077
Ccdc14,0.607260726072607,0.556085918854415
Ccdc141,0.625,0.40650406504065
Ccdc15,0.588235294117647,0.80952380952381
Ccdc160,0,0
Ccdc163,0.5,0.722222222222222
Ccdc170,0.48,0.631578947368421
Ccdc171,0,1
Ccdc174,0.347826086956522,0.555555555555556
Ccdc18,0.6875,0.631578947368421
Ccdc181,0.25,0.791666666666667
Ccdc186,0.712230215827338,0.264150943396226
Ccdc191,0.28,0.796875
Ccdc22,0,0
Ccdc25,0.0952380952380952,0.789473684210526
Ccdc28a,0.583333333333333,0.794871794871795
Ccdc34,0.707692307692308,0.666666666666667
Ccdc43,0.543478260869565,0.5
Ccdc47,0.416666666666667,0.284023668639053
Ccdc50,0.569620253164557,0.806451612903226
Ccdc57,0.703703703703704,0.315789473684211
Ccdc59,0.474103585657371,0.529126213592233
Ccdc6,0.63758389261745,0.475555555555556
Ccdc61,0.525252525252525,0.162162162162162
Ccdc63,0.615384615384615,0
Ccdc66,0.323529411764706,0.333333333333333
Ccdc71,0.413919413919414,0.5703125
Ccdc77,0.491329479768786,0.481481481481481
Ccdc8,0.75,0.964285714285714
Ccdc85c,0.404494382022472,0.722222222222222
Ccdc86,0.25,0.518248175182482
Ccdc88a,0.581730769230769,0.531598513011152
Ccdc88c,0.492063492063492,0.584327086882453
Ccdc90b,0.645161290322581,0.15
Ccdc91,0.5,0.365853658536585
Ccdc92,0.587301587301587,0.112676056338028
Ccdc93,0.609756097560976,0.234042553191489
Cchcr1,0.53781512605042,0.474489795918367
Ccl9,1,1
Ccm2,0.448818897637795,0.715447154471545
Ccn1,0.75,0.176470588235294
Ccn2,0.532710280373832,0.138121546961326
Ccnb2,0.494117647058824,0.61038961038961
Ccnc,0.606060606060606,0.478260869565217
Ccnd1,0.488986784140969,0.637037037037037
Ccndbp1,0.50381679389313,0.203821656050955
Ccne1,0.565096952908587,0.43108504398827
Ccne2,0.40625,0.568807339449541
Ccnf,0.395522388059701,0.418604651162791
Ccng1,0.506410256410256,0.635802469135803
Ccng2,0.181818181818182,0.684210526315789
Ccnh,0.465277777777778,0.361370716510903
Ccni,0.615942028985507,0.60431654676259
Ccnj,0.55,0.483333333333333
Ccnk,0.433823529411765,0.407239819004525
Ccnl1,0.298507462686567,0.217054263565891
Ccnl2,0.578947368421053,0.0769230769230769
Ccnt1,0.373831775700935,0.587378640776699
Ccnt2,0.459302325581395,0.310810810810811
Ccp110,0.422604422604423,0.510204081632653
Ccs,0.488636363636364,0.388235294117647
Ccsap,0.694117647058824,1
Ccser2,0.449664429530201,0.439024390243902
Cct5,0.534555712270804,0.57001414427157
Cct6a,0.448656429942418,0.427694668200997
Ccz1,0.610486891385768,0.462783171521036
Cd109,0.954545454545455,0.3
Cd151,0.705882352941177,0.5
Cd276,0.925925925925926,1
Cd2ap,0.299270072992701,0.483720930232558
Cd2bp2,0.494505494505495,0.458333333333333
Cd320,0.581395348837209,0.90625
Cd3eap,0.534246575342466,0.615384615384615
Cd4,0.642857142857143,0.666666666666667
Cd55,0.5625,0.357142857142857
Cd59a,0,0.238095238095238
Cdadc1,0.384615384615385,0.358974358974359
Cdan1,0.65,0.928571428571429
Cdc123,0.549019607843137,0.492647058823529
Cdc14b,0.40625,0.333333333333333
Cdc16,0.697841726618705,0.820707070707071
Cdc20,0.618181818181818,0.496124031007752
Cdc23,0.355029585798817,0.404761904761905
Cdc25a,0.401709401709402,0.550706033376123
Cdc25b,0.241379310344828,0.0714285714285714
Cdc25c,0.482758620689655,0.368821292775665
Cdc26,0.522222222222222,0.830769230769231
Cdc27,0.523255813953488,0.595588235294118
Cdc37l1,0.571428571428571,0.342105263157895
Cdc40,0.5,0.625
Cdc42,0.460714285714286,0.327137546468401
Cdc42bpa,0.427272727272727,0.585106382978723
Cdc42bpb,0.483388704318937,0.588138385502471
Cdc42bpg,0.623529411764706,0.571428571428571
Cdc42ep4,0.613636363636364,0.421052631578947
Cdc42ep5,0.333333333333333,0.135135135135135
Cdc42se1,0.395833333333333,0.866666666666667
Cdc5l,0.447867298578199,0.372384937238494
Cdc6,0.519104084321476,0.50259067357513
Cdc7,0.554794520547945,0.440789473684211
Cdca2,0.5234375,0.56043956043956
Cdca4,0.497005988023952,0.577319587628866
Cdca7,0.524916943521595,0.423076923076923
Cdca7l,0.568627450980392,0.527272727272727
Cdca8,0.578461538461538,0.425
Cdh1,0.656201749871333,0.658301158301158
Cdh11,0.96969696969697,0.92090395480226
Cdh2,0.58695652173913,0.358974358974359
Cdh24,0.553846153846154,0.763513513513513
Cdh3,0.878504672897196,0.894366197183099
Cdh4,0.5,0.714285714285714
Cdk1,0.527812113720643,0.503787878787879
Cdk11b,0.517304189435337,0.527707808564232
Cdk12,0.533333333333333,0.485875706214689
Cdk13,0.62280701754386,0.514285714285714
Cdk16,0,0
Cdk17,0.339622641509434,0.213114754098361
Cdk18,0.435897435897436,0.642857142857143
Cdk19,0.509090909090909,0.166666666666667
Cdk2ap2,0.333333333333333,0.75
Cdk5rap1,0.320754716981132,0.552631578947368
Cdk5rap2,0.440585009140768,0.468950749464668
Cdk5rap3,0.434426229508197,0.454166666666667
Cdk6,0.447368421052632,0.628571428571429
Cdk7,0.559322033898305,0.619354838709677
Cdkal1,0.513333333333333,0.5
Cdkn1a,0.531496062992126,0.610887096774194
Cdkn1b,0.392857142857143,0.794117647058823
Cdkn2a,0.428571428571429,0.588235294117647
Cdkn2aip,0.622950819672131,0.824324324324324
Cdkn2d,0.620689655172414,0.522727272727273
Cdkn3,0.75,0.25
Cdo1,0.464285714285714,1
Cdon,0.537414965986395,0.75177304964539
Cdpf1,0.625,0.782608695652174
Cdr2,0,0.0357142857142857
Cdr2l,0.416666666666667,0.725
Cds1,0.208333333333333,0.363636363636364
Cds2,0.489795918367347,0.517730496453901
Cdt1,0.661113546690048,0.57161629434954
Cdx1,0.458823529411765,0.401515151515151
Cdyl,0.531645569620253,0.877551020408163
Cdyl2,0.465648854961832,0.460526315789474
Cebpz,0.452317880794702,0.660275614140204
Cecr2,0.465116279069767,0.468401486988848
Celsr1,0.458149779735683,0.38659793814433
Cemip,0.354838709677419,0.5
Cemip2,0.611721611721612,0.805194805194805
Cenpa,0.419354838709677,0.457081545064378
Cenpb,0.391608391608392,0.51063829787234
Cenpc1,0.354066985645933,0.535211267605634
Cenpe,0.50786308973173,0.540867093105899
Cenpf,0.528336380255942,0.573296627666896
Cenph,0.228187919463087,0.296296296296296
Cenpi,0,0
Cenpj,0.674418604651163,0.6875
Cenpm,0.331592689295039,0.344064386317907
Cenpn,0.648648648648649,0.734177215189873
Cenpo,0.727272727272727,0.89873417721519
Cenpp,0.39344262295082,0.421875
Cenpq,0.538461538461538,0.692307692307692
Cenps,0.235294117647059,0.368421052631579
Cenpt,0.609195402298851,0.775193798449612
Cenpu,0.630081300813008,0.680722891566265
Cep104,0.328358208955224,0.315315315315315
Cep112,0.652173913043478,1
Cep120,0.366666666666667,0.512437810945274
Cep126,0.411764705882353,0
Cep128,0.525,0.481481481481481
Cep131,0.588785046728972,0.567164179104478
Cep135,0.472972972972973,0.648275862068965
Cep152,0.481651376146789,0.497959183673469
Cep162,0.612068965517241,0.312169312169312
Cep164,0.576449912126538,0.463461538461538
Cep170,0.396946564885496,0.504901960784314
Cep170b,0.535315985130111,0.514814814814815
Cep192,0.421422300263389,0.375909458367017
Cep250,0.6484375,0.558974358974359
Cep290,0.306451612903226,0.423076923076923
Cep295,0.466666666666667,0.626086956521739
Cep350,0.46551724137931,0.475177304964539
Cep44,0.635782747603834,0.617391304347826
Cep55,0.582222222222222,0.456032719836401
Cep57,0.519607843137255,0.451851851851852
Cep57l1,0.441176470588235,0.57843137254902
Cep68,0.64,0.43455497382199
Cep70,0.5,0.105263157894737
Cep72,0.285714285714286,0.767441860465116
Cep76,0.48,0.542372881355932
Cep78,0.630311614730878,0.474832214765101
Cep83,0.504201680672269,0.563025210084034
Cep85,0.521739130434783,0.642857142857143
Cep89,0.451456310679612,0.571428571428571
Cep95,0.4625,0.420731707317073
Cep97,0.630434782608696,0.681818181818182
Cept1,0.692307692307692,0.111111111111111
Cercam,0.4375,0
Cers4,0.794326241134752,0.71875
Cers5,0.397727272727273,0.782608695652174
Cfap36,0.333333333333333,0
Cfap97,0.317073170731707,0.666666666666667
Cfdp1,0.595185995623632,0.509375
Cfh,0.0277777777777778,0
Cfl2,0.623376623376623,0.774193548387097
Cgas,0.428571428571429,0.466666666666667
Cggbp1,0.533333333333333,0.437229437229437
Cgnl1,0.466666666666667,0.663461538461538
Cgref1,0.363636363636364,0
Chac1,0.493506493506494,0.368421052631579
Chaf1a,0.476303317535545,0.618604651162791
Chaf1b,0.435318275154004,0.446881425633996
Champ1,0.68287037037037,0.652466367713004
Chchd10,0.407643312101911,0.307462686567164
Chchd4,0.447084233261339,0.303977272727273
Chchd6,0.383561643835616,0.758241758241758
Chd1,0.481617647058824,0.475917431192661
Chd1l,0.466666666666667,0.348920863309353
Chd2,0.564102564102564,0.372549019607843
Chd3,0.577777777777778,0.484615384615385
Chd4,0.443920829406221,0.411970462495142
Chd6,0.578512396694215,0.539267015706806
Chd7,0.518987341772152,0.425619834710744
Chd8,0.501930501930502,0.546558704453441
Chd9,0.819935691318328,0.8
Chek1,0.551724137931034,0.379310344827586
Chek2,0.333333333333333,0.4375
Cherp,0.707865168539326,0.758620689655172
Chfr,0.636363636363636,0.561068702290076
Chga,0.253012048192771,0.259259259259259
Chid1,0.6875,1
Chm,0,0
Chml,0.602941176470588,0.581967213114754
Chmp2b,0.524590163934426,0.872
Chmp3,0.45,0.388888888888889
Chmp4c,0.170542635658915,0.312
Chmp5,0.534883720930233,0.491228070175439
Chmp7,0.264150943396226,0.544303797468354
Chn1,0.584415584415584,0.48
Chpf,0.447761194029851,0.49438202247191
Chst12,0.6875,0
Chsy1,0.465346534653465,0.74468085106383
Chtf18,0.473282442748092,0.407670454545455
Chuk,0.530120481927711,0.434782608695652
Ciao2a,0.769230769230769,0.606741573033708
Ciao2b,0.339080459770115,0.238805970149254
Ciao3,0.6,1
Cic,0.421052631578947,0.430555555555556
Cilk1,0.553571428571429,0.61038961038961
Cinp,0.524390243902439,0.238095238095238
Cip2a,0.436681222707424,0.3125
Cipc,0.533333333333333,0.582417582417582
Cirbp,0.480769230769231,0.333333333333333
Cisd3,0.610169491525424,1
Cit,0.456349206349206,0.451923076923077
Ciz1,0.684210526315789,0.235294117647059
Ckap2,0.689604685212299,0.719
Ckap2l,0.486322188449848,0.493421052631579
Ckap4,0.214105793450882,0.327225130890052
Ckap5,0.507936507936508,0.519503546099291
Cklf,0.813953488372093,0.478260869565217
Ckmt1,0.636363636363636,1
Clasp1,0.605263157894737,0.228070175438596
Clasp2,0.509259259259259,0.523404255319149
Clasrp,0.366666666666667,0.147058823529412
Clba1,0.5,0.933333333333333
Clcc1,0.442857142857143,0.35
Clcn2,0.576923076923077,0.596153846153846
Clcn3,0.732876712328767,0.677824267782427
Clcn5,0,0
Clcn6,0.434426229508197,0.621359223300971
Clcn7,0.638888888888889,0.407407407407407
Cldn12,0.5,0.36
Cldn3,0.857142857142857,0.649122807017544
